task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count,is_bounded_score_task,is_reliable_observed_task,is_discriminative_task,is_mix_candidate_pool,mix_selection_score
swebench-multilingual/hashicorp__terraform-35611,swebench-multilingual,hashicorp__terraform-35611,13,13,0.5,0.5961538461538461,0.4757429568020377,0.0,1.0,0.6180732065490614,-0.477950134038655,0.7368893146046335,0.1842092354220124,medium,0,0,True,True,True,True,1.13495219222405
swebench-multilingual/immutable-js__immutable-js-2005,swebench-multilingual,immutable-js__immutable-js-2005,13,13,0.5,0.4615384615384615,0.4985185152621431,0.0,1.0,0.3353304600820883,0.2930612720008896,0.479691095454847,0.1744409369422013,medium,0,0,True,True,True,True,1.1479594522043444
swebench-multilingual/immutable-js__immutable-js-2006,swebench-multilingual,immutable-js__immutable-js-2006,13,13,0.5,0.7179486923076923,0.4305860645380512,0.0,1.0,0.6762306562135163,-0.5696788498653936,0.9851861565877515,0.1587189797305938,easy,0,0,True,True,True,True,0.764305044268645
swebench-multilingual/javaparser__javaparser-4538,swebench-multilingual,javaparser__javaparser-4538,14,12,0.4615384615384615,0.7142857142857143,0.4517539514526256,0.0,1.0,0.6626847843817589,-0.5489088376451643,0.8827541469864846,0.2218423311265915,easy,0,0,True,True,True,True,0.8505193595022941
swebench-multilingual/javaparser__javaparser-4561,swebench-multilingual,javaparser__javaparser-4561,14,12,0.4615384615384615,0.7142857142857143,0.4517539514526256,0.0,1.0,0.6626847843817589,-0.5489088376451643,0.8827541469864846,0.2218423311265915,easy,0,0,True,True,True,True,0.8505193595022941
swebench-multilingual/jekyll__jekyll-8047,swebench-multilingual,jekyll__jekyll-8047,13,13,0.5,0.4717948461538461,0.4688312792911993,0.0,1.0,0.3953206457687374,0.0016912411797923,0.5130144706703471,0.217959181677451,medium,0,0,True,True,True,True,1.1617904609686502
swebench-multilingual/jekyll__jekyll-8167,swebench-multilingual,jekyll__jekyll-8167,13,13,0.5,0.5,0.4274252071325551,0.0,1.0,0.4292461459689003,-0.1812118154556579,0.6046971344972929,0.2273513927380953,medium,0,0,True,True,True,True,1.1297765998706504
swebench-multilingual/jekyll__jekyll-8761,swebench-multilingual,jekyll__jekyll-8761,14,12,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,False,0.026923076923076925
swebench-multilingual/jekyll__jekyll-8771,swebench-multilingual,jekyll__jekyll-8771,14,12,0.4615384615384615,0.0142857142857142,0.0515078753637712,0.0,0.2,0.0094341932437933,0.1749649095460815,0.74615285070446,0.2107345009809129,frontier,0,0,True,True,True,False,0.28916545326776105
swebench-multilingual/jordansissel__fpm-1850,swebench-multilingual,jordansissel__fpm-1850,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/jqlang__jq-2235,swebench-multilingual,jqlang__jq-2235,14,12,0.4615384615384615,0.7142857142857143,0.4517539514526256,0.0,1.0,0.6626847843817589,-0.5489088376451643,0.8827541469864846,0.2218423311265915,easy,0,0,True,True,True,True,0.8505193595022941
swebench-multilingual/jqlang__jq-2598,swebench-multilingual,jqlang__jq-2598,14,12,0.4615384615384615,0.7142857142857143,0.4517539514526256,0.0,1.0,0.6626847843817589,-0.5489088376451643,0.8827541469864846,0.2218423311265915,easy,0,0,True,True,True,True,0.8505193595022941
swebench-multilingual/jqlang__jq-2650,swebench-multilingual,jqlang__jq-2650,12,14,0.5384615384615384,0.1944444166666666,0.3716413274039586,0.0,1.0,0.0961807045057746,0.2578429955300127,4.025474990995001,0.2370141952301186,hard,0,0,True,True,True,True,0.9817324457110003
swebench-multilingual/jqlang__jq-2658,swebench-multilingual,jqlang__jq-2658,12,14,0.5384615384615384,0.6666666666666666,0.4714045207910317,0.0,1.0,0.6581453313688466,-0.4046343026852499,0.6766599810622599,0.2202382892431761,medium,0,0,True,True,True,True,1.1647197331111308
swebench-multilingual/jqlang__jq-2681,swebench-multilingual,jqlang__jq-2681,14,12,0.4615384615384615,0.6428571428571429,0.4791574237499549,0.0,1.0,0.6292523762179372,-0.3900048777937566,0.5206310679382257,0.2924113015593736,medium,0,0,True,True,True,True,1.2484918022324054
swebench-multilingual/jqlang__jq-2728,swebench-multilingual,jqlang__jq-2728,13,13,0.5,0.1538461538461538,0.3608012122941099,0.0,1.0,0.0844288837582064,0.2299840386273599,0.735094515136055,0.3258363670723521,hard,0,0,True,True,True,True,1.0616375793664619
swebench-multilingual/jqlang__jq-2750,swebench-multilingual,jqlang__jq-2750,13,13,0.5,0.5230769230769231,0.4869905166567512,0.0,1.0,0.4979327452512989,-0.3008438185833437,0.3925830011590393,0.466890417843301,medium,0,0,True,True,True,True,1.4288809345000522
swebench-multilingual/jqlang__jq-2839,swebench-multilingual,jqlang__jq-2839,13,13,0.5,0.6538461538461539,0.455083060238432,0.0,1.0,0.643991897773408,-0.4128454991690837,0.6648831449538029,0.2132757117984366,medium,0,0,True,True,True,True,1.1433587720368685
swebench-multilingual/jqlang__jq-2919,swebench-multilingual,jqlang__jq-2919,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/laravel__framework-46234,swebench-multilingual,laravel__framework-46234,13,13,0.5,0.1346153846153846,0.2878197989826109,0.0,1.0,0.1136682533269951,0.3586839668175212,0.7992350846949526,0.1271192587381565,hard,0,0,True,True,True,True,0.7899390577207673
swebench-multilingual/laravel__framework-48573,swebench-multilingual,laravel__framework-48573,13,13,0.5,0.1923076923076923,0.3689101171779015,0.0,1.0,0.1475153901895589,0.3114382776617677,0.8809341230797794,0.133185918630637,hard,0,0,True,True,True,True,0.8770960358085385
swebench-multilingual/laravel__framework-48636,swebench-multilingual,laravel__framework-48636,13,13,0.5,0.6153846153846154,0.4865042554105199,0.0,1.0,0.5771788947142042,-0.4343862496669395,0.4945989533535709,0.3755023088013283,medium,0,0,True,True,True,True,1.337006564211848
swebench-multilingual/laravel__framework-51195,swebench-multilingual,laravel__framework-51195,13,13,0.5,0.7179486923076923,0.4305860645380512,0.0,1.0,0.6762306562135163,-0.5696788498653936,0.9851861565877515,0.1587189797305938,easy,0,0,True,True,True,True,0.764305044268645
swebench-multilingual/laravel__framework-51890,swebench-multilingual,laravel__framework-51890,14,12,0.4615384615384615,0.6428571428571429,0.4791574237499549,0.0,1.0,0.6047826996597612,-0.4778252047264112,0.6781263087733745,0.2018348932372497,medium,0,0,True,True,True,True,1.1579153939102815
swebench-multilingual/laravel__framework-52451,swebench-multilingual,laravel__framework-52451,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/laravel__framework-52680,swebench-multilingual,laravel__framework-52680,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/laravel__framework-52684,swebench-multilingual,laravel__framework-52684,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/laravel__framework-52866,swebench-multilingual,laravel__framework-52866,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/laravel__framework-53206,swebench-multilingual,laravel__framework-53206,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/laravel__framework-53696,swebench-multilingual,laravel__framework-53696,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/laravel__framework-53914,swebench-multilingual,laravel__framework-53914,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/micropython__micropython-10095,swebench-multilingual,micropython__micropython-10095,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/micropython__micropython-12158,swebench-multilingual,micropython__micropython-12158,13,13,0.5,0.3974359230769231,0.450728113553113,0.0,1.0,0.234025477462415,0.1389838832172039,0.4986767361492807,0.2763441006083687,medium,0,0,True,True,True,True,1.2020722141614817
swebench-multilingual/micropython__micropython-13039,swebench-multilingual,micropython__micropython-13039,13,13,0.5,0.676923076923077,0.4543022480071816,0.0,1.0,0.6552141556876661,-0.401356154611166,0.6644367740177298,0.2113280573297257,medium,0,0,True,True,True,True,1.1406303053369071
swebench-multilingual/micropython__micropython-13569,swebench-multilingual,micropython__micropython-13569,13,13,0.5,0.6346153846153846,0.4452244962611625,0.0,1.0,0.6371132699484956,-0.4021897552627322,0.5758729363631336,0.2530557880349157,medium,0,0,True,True,True,True,1.1732802842960781
swebench-multilingual/micropython__micropython-15898,swebench-multilingual,micropython__micropython-15898,13,13,0.5,0.6923076923076923,0.4615384615384615,0.0,1.0,0.6630080722936612,-0.3937569926034365,0.6689429446028918,0.2236381305755405,medium,0,0,True,True,True,True,1.160176592114002
swebench-multilingual/mrdoob__three.js-25687,swebench-multilingual,mrdoob__three.js-25687,14,12,0.4615384615384615,0.0499999999999999,0.1349603116263656,0.0,0.5,0.0295016545314025,0.2118995644248098,0.7553191705054122,-0.6368012483111087,frontier,0,0,True,True,False,False,0.1618833885494425
swebench-multilingual/mrdoob__three.js-26589,swebench-multilingual,mrdoob__three.js-26589,13,13,0.5,0.6153846153846154,0.4452244962611625,0.0,1.0,0.5976812851190595,-0.4365629760883874,0.5581357201576783,0.264129293483915,medium,0,0,True,True,True,True,1.1843537897450773
swebench-multilingual/mrdoob__three.js-27395,swebench-multilingual,mrdoob__three.js-27395,13,13,0.5,0.7307692307692307,0.4213250442347431,0.0,1.0,0.68284196800734,-0.7456012348934498,1.3059798182859617,0.1249133804822811,easy,0,0,True,True,True,True,0.7212384247170243
swebench-multilingual/nlohmann__json-4237,swebench-multilingual,nlohmann__json-4237,13,13,0.5,0.7307692307692307,0.4213250442347431,0.0,1.0,0.68284196800734,-0.7456012348934498,1.3059798182859617,0.1249133804822811,easy,0,0,True,True,True,True,0.7212384247170243
swebench-multilingual/nushell__nushell-12901,swebench-multilingual,nushell__nushell-12901,12,14,0.5384615384615384,0.625,0.462105687767059,0.0,1.0,0.6195881650876186,-0.450303294670148,0.6229901050612977,0.2707588071898353,medium,0,0,True,True,True,True,1.2059414180338173
swebench-multilingual/nushell__nushell-12950,swebench-multilingual,nushell__nushell-12950,12,14,0.5384615384615384,0.75,0.4330127018922193,0.0,1.0,0.7014697096831614,-1.421177767631019,2.6467555134595435,0.2312184432911976,easy,0,0,True,True,True,True,0.83730806826034
swebench-multilingual/nushell__nushell-13605,swebench-multilingual,nushell__nushell-13605,11,15,0.5769230769230769,0.6363636363636364,0.4312196809320517,0.0,1.0,0.6467523359172469,-0.4746010636342181,0.6320247779559148,0.3715741646766023,medium,0,0,True,False,True,False,1.2739476917625001
swebench-multilingual/nushell__nushell-13831,swebench-multilingual,nushell__nushell-13831,11,15,0.5769230769230769,0.5151515454545454,0.4290849276248158,0.0,1.0,0.4229955068589631,-0.1139898564181175,0.4127973579692592,0.3678609506258206,medium,0,0,True,False,True,False,1.2680997244044825
swebench-multilingual/php-cs-fixer__php-cs-fixer-7523,swebench-multilingual,php-cs-fixer__php-cs-fixer-7523,12,14,0.5384615384615384,0.6666666666666666,0.4714045207910317,0.0,1.0,0.6666878811289941,-0.3704587384118817,0.6761134454650892,0.2307011042048544,medium,0,0,True,True,True,True,1.175182548072809
swebench-multilingual/php-cs-fixer__php-cs-fixer-7635,swebench-multilingual,php-cs-fixer__php-cs-fixer-7635,12,14,0.5384615384615384,0.2875,0.393766534044392,0.0,1.0,0.2116473506870336,0.145529968399647,0.9895552433248804,0.131239763044113,hard,0,0,True,True,True,True,0.8980832201654281
swebench-multilingual/php-cs-fixer__php-cs-fixer-7663,swebench-multilingual,php-cs-fixer__php-cs-fixer-7663,12,14,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,False,0.023076923076923078
swebench-multilingual/php-cs-fixer__php-cs-fixer-7875,swebench-multilingual,php-cs-fixer__php-cs-fixer-7875,13,13,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,False,0.025
swebench-multilingual/php-cs-fixer__php-cs-fixer-7998,swebench-multilingual,php-cs-fixer__php-cs-fixer-7998,12,14,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,False,0.023076923076923078
swebench-multilingual/php-cs-fixer__php-cs-fixer-8064,swebench-multilingual,php-cs-fixer__php-cs-fixer-8064,12,14,0.5384615384615384,0.6666666666666666,0.4714045207910317,0.0,1.0,0.6666878811289941,-0.3704587384118817,0.6761134454650892,0.2307011042048544,medium,0,0,True,True,True,True,1.175182548072809
swebench-multilingual/php-cs-fixer__php-cs-fixer-8075,swebench-multilingual,php-cs-fixer__php-cs-fixer-8075,12,14,0.5384615384615384,0.5555555833333333,0.4779069657383569,0.0,1.0,0.5863002169170698,-0.3199668103661529,0.6635054856668764,0.1755514748399054,medium,0,0,True,True,True,True,1.1265353636551854
swebench-multilingual/php-cs-fixer__php-cs-fixer-8256,swebench-multilingual,php-cs-fixer__php-cs-fixer-8256,12,14,0.5384615384615384,0.6666666666666666,0.4714045207910317,0.0,1.0,0.6666878811289941,-0.3704587384118817,0.6761134454650892,0.2307011042048544,medium,0,0,True,True,True,True,1.175182548072809
swebench-multilingual/php-cs-fixer__php-cs-fixer-8331,swebench-multilingual,php-cs-fixer__php-cs-fixer-8331,12,14,0.5384615384615384,0.7916666666666666,0.3796013991310124,0.0,1.0,0.721303605396822,-2.67470459038326,5.154454515380876,0.1318637289785683,easy,0,0,True,True,True,True,0.6845420511865038
swebench-multilingual/phpoffice__phpspreadsheet-3463,swebench-multilingual,phpoffice__phpspreadsheet-3463,12,14,0.5384615384615384,0.7083333333333334,0.4310033513661916,0.0,1.0,0.6838734746897388,-0.6282263836361529,1.1099130553346108,0.2188378921056621,easy,0,0,True,True,True,True,0.8229181665487768
swebench-multilingual/phpoffice__phpspreadsheet-3469,swebench-multilingual,phpoffice__phpspreadsheet-3469,12,14,0.5384615384615384,0.1111110833333333,0.2832788400755983,0.0,1.0,0.053644283817854,0.1870596128495128,0.7056641008871886,0.2972981240918054,hard,0,0,True,True,True,True,0.9536538872443268
swebench-multilingual/phpoffice__phpspreadsheet-3570,swebench-multilingual,phpoffice__phpspreadsheet-3570,12,14,0.5384615384615384,0.7708333333333334,0.3744208490752381,0.0,1.0,0.7109879646610529,-1.1058679864149794,2.0651083816070783,0.1159681843713933,easy,0,0,True,True,True,True,0.6634659565235546
swebench-multilingual/phpoffice__phpspreadsheet-3659,swebench-multilingual,phpoffice__phpspreadsheet-3659,12,14,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,False,0.023076923076923078
swebench-multilingual/phpoffice__phpspreadsheet-3940,swebench-multilingual,phpoffice__phpspreadsheet-3940,12,14,0.5384615384615384,0.7222222500000001,0.4267303157096851,0.0,1.0,0.687715535789657,-0.7405776826672887,1.326836140519195,0.2102746749489301,easy,0,0,True,True,True,True,0.8100819137355384
swebench-multilingual/phpoffice__phpspreadsheet-4114,swebench-multilingual,phpoffice__phpspreadsheet-4114,12,14,0.5384615384615384,0.625,0.462105687767059,0.0,1.0,0.6469383021584879,-0.3910903673311939,0.5772634810962551,0.2297766934704202,medium,0,0,True,True,True,True,1.1649593043144022
swebench-multilingual/phpoffice__phpspreadsheet-4186,swebench-multilingual,phpoffice__phpspreadsheet-4186,13,13,0.5,0.7692307692307693,0.4213250442347431,0.0,1.0,0.701146421825196,-0.8858221862121489,1.556488282636736,0.2291408467892093,easy,0,0,True,True,True,True,0.8254658910239524
swebench-multilingual/phpoffice__phpspreadsheet-4313,swebench-multilingual,phpoffice__phpspreadsheet-4313,12,14,0.5384615384615384,0.2638889166666666,0.3935730094081355,0.0,1.0,0.1438172133633899,0.1084268450383225,0.7319159759585884,0.2299349998784869,hard,0,0,True,True,True,True,0.9965849323635455
swebench-multilingual/preactjs__preact-2896,swebench-multilingual,preactjs__preact-2896,13,13,0.5,0.5769230769230769,0.4741856925360751,0.0,1.0,0.5791626270348008,-0.4714055421803061,0.5479463208709491,0.2547032687445978,medium,0,0,True,True,True,True,1.203888961280673
swebench-multilingual/preactjs__preact-2927,swebench-multilingual,preactjs__preact-2927,11,15,0.5769230769230769,0.6363636363636364,0.4810456929208347,0.0,1.0,0.685742778094638,-0.3367944563511971,0.5489845656919626,0.1891110277470834,medium,0,0,True,False,True,False,1.1413105668217642
swebench-multilingual/preactjs__preact-3010,swebench-multilingual,preactjs__preact-3010,12,14,0.5384615384615384,0.75,0.4330127018922193,0.0,1.0,0.7014697096831614,-1.421177767631019,2.6467555134595435,0.2312184432911976,easy,0,0,True,True,True,True,0.83730806826034
swebench-multilingual/preactjs__preact-3062,swebench-multilingual,preactjs__preact-3062,12,14,0.5384615384615384,0.6666666666666666,0.4714045207910317,0.0,1.0,0.6673897619517605,-0.3530716774131996,0.5140382460598534,0.2977327821248041,medium,0,0,True,True,True,True,1.2422142259927587
swebench-multilingual/preactjs__preact-3345,swebench-multilingual,preactjs__preact-3345,12,14,0.5384615384615384,0.1833333333333333,0.3693086634360056,0.0,1.0,0.0920711162857648,1.8122781235445609,5.312638831169836,0.3370768730241994,hard,0,0,True,True,True,True,1.0794624595371278
swebench-multilingual/preactjs__preact-3562,swebench-multilingual,preactjs__preact-3562,12,14,0.5384615384615384,0.6666666666666666,0.4714045207910317,0.0,1.0,0.6673897619517605,-0.3530716774131996,0.5140382460598534,0.2977327821248041,medium,0,0,True,True,True,True,1.2422142259927587
swebench-multilingual/preactjs__preact-3567,swebench-multilingual,preactjs__preact-3567,12,14,0.5384615384615384,0.1666666666666666,0.3726779962499649,0.0,1.0,0.0844288837580662,0.2226546899296148,0.711667981376716,0.3258363554232954,hard,0,0,True,True,True,True,1.0715912747501832
swebench-multilingual/preactjs__preact-3689,swebench-multilingual,preactjs__preact-3689,12,14,0.5384615384615384,0.7083333333333334,0.4310033513661916,0.0,1.0,0.657344048428503,-0.6009747183047425,0.8791477533393142,0.3113116948954648,easy,0,0,True,True,True,True,0.9153919693385795
swebench-multilingual/preactjs__preact-3739,swebench-multilingual,preactjs__preact-3739,12,14,0.5384615384615384,0.6666666666666666,0.4249182927993987,0.0,1.0,0.6371857921331421,-0.6607299948884878,0.9238712351242628,0.2941844322398713,medium,0,0,True,True,True,True,1.192179648116193
swebench-multilingual/preactjs__preact-3763,swebench-multilingual,preactjs__preact-3763,12,14,0.5384615384615384,0.75,0.4330127018922193,0.0,1.0,0.7014697096831614,-1.421177767631019,2.6467555134595435,0.2312184432911976,easy,0,0,True,True,True,True,0.83730806826034
swebench-multilingual/preactjs__preact-4152,swebench-multilingual,preactjs__preact-4152,11,15,0.5769230769230769,0.6818181818181818,0.4406981688560299,0.0,1.0,0.6885424529632771,-0.4463875380063851,0.7707310535553727,0.2738778542164244,medium,0,0,True,False,True,False,1.1857298692263003
swebench-multilingual/preactjs__preact-4182,swebench-multilingual,preactjs__preact-4182,11,15,0.5769230769230769,0.6363636363636364,0.4810456929208347,0.0,1.0,0.6722311036776595,-0.3375850755944339,0.5201042496307832,0.3023540382368417,medium,0,0,True,False,True,False,1.2545535773115224
swebench-multilingual/preactjs__preact-4245,swebench-multilingual,preactjs__preact-4245,11,15,0.5769230769230769,0.6363636363636364,0.4810456929208347,0.0,1.0,0.6669659865097608,-0.3781530496252881,0.76824439930694,0.2149696609081871,medium,0,0,True,False,True,False,1.167169199982868
swebench-multilingual/preactjs__preact-4316,swebench-multilingual,preactjs__preact-4316,11,15,0.5769230769230769,0.6818181818181818,0.4406981688560299,0.0,1.0,0.6885424529632771,-0.4463875380063851,0.7707310535553727,0.2738778542164244,medium,0,0,True,False,True,False,1.1857298692263003
swebench-multilingual/preactjs__preact-4436,swebench-multilingual,preactjs__preact-4436,11,15,0.5769230769230769,0.3181818181818182,0.4406981688560299,0.0,1.0,0.1474490959036786,0.1009264410958674,0.5178777880369723,0.2832302773643075,medium,0,0,True,False,True,False,1.1950822923741835
swebench-multilingual/projectlombok__lombok-2792,swebench-multilingual,projectlombok__lombok-2792,11,15,0.5769230769230769,0.3863636363636363,0.444200461038456,0.0,1.0,0.174636435256412,0.1263107592107337,0.4571674671102164,0.3660407892900558,medium,0,0,True,False,True,False,1.281395096482358
swebench-multilingual/projectlombok__lombok-3009,swebench-multilingual,projectlombok__lombok-3009,11,15,0.5769230769230769,0.5454545454545454,0.4499770425732575,0.0,1.0,0.4377671376978045,-0.11070627393066,0.4581349961849218,0.312032672656182,medium,0,0,True,False,True,False,1.2331635613832856
swebench-multilingual/projectlombok__lombok-3042,swebench-multilingual,projectlombok__lombok-3042,11,15,0.5769230769230769,0.5757575454545454,0.4226159471093785,0.0,1.0,0.4499463767806245,-0.1185902683118294,0.5423042780516054,0.2938377370851971,medium,0,0,True,False,True,False,1.1876075303484217
swebench-multilingual/projectlombok__lombok-3052,swebench-multilingual,projectlombok__lombok-3052,11,15,0.5769230769230769,0.3939393636363636,0.4674923863691691,0.0,1.0,0.1776089451844101,0.1136853352129069,0.412898624435443,0.3454936016498677,medium,0,0,True,False,True,False,1.284139834172883
swebench-multilingual/projectlombok__lombok-3215,swebench-multilingual,projectlombok__lombok-3215,11,15,0.5769230769230769,0.030303,0.0958264999360824,0.0,0.333333,0.0134340717008175,0.1330340276269779,0.6696467771918838,0.2389696495049611,frontier,0,0,True,False,True,False,0.35594999559488966
swebench-multilingual/projectlombok__lombok-3312,swebench-multilingual,projectlombok__lombok-3312,12,14,0.5384615384615384,0.625,0.462105687767059,0.0,1.0,0.599488798472779,-0.4110439256786474,0.4789792085293214,0.3852973063586472,medium,0,0,True,True,True,True,1.3204799172026291
swebench-multilingual/projectlombok__lombok-3326,swebench-multilingual,projectlombok__lombok-3326,12,14,0.5384615384615384,0.3333333333333333,0.4249182927993987,0.0,1.0,0.1585974976680259,0.1561657236100933,0.6051824731364696,0.3456943106577016,medium,0,0,True,True,True,True,1.2436895265340233
swebench-multilingual/projectlombok__lombok-3350,swebench-multilingual,projectlombok__lombok-3350,11,15,0.5769230769230769,0.6636363636363636,0.4312196809320517,0.0,1.0,0.6538859215554009,-0.4810485356701666,0.7377906115709731,0.3145869504924783,medium,0,0,True,False,True,False,1.216960477578376
swebench-multilingual/projectlombok__lombok-3371,swebench-multilingual,projectlombok__lombok-3371,11,15,0.5769230769230769,0.5636363636363636,0.4312196809320517,0.0,1.0,0.4462291733893044,-0.1153877101114271,0.5074829104713047,0.3305863909309711,medium,0,0,True,False,True,False,1.2329599180168689
swebench-multilingual/projectlombok__lombok-3422,swebench-multilingual,projectlombok__lombok-3422,13,13,0.5,0.5807692307692307,0.4655594077345849,0.0,1.0,0.5212062140906856,-0.3525496885037932,0.7227782111628172,0.3685758274624796,medium,0,0,True,True,True,True,1.3091352351970644
swebench-multilingual/projectlombok__lombok-3479,swebench-multilingual,projectlombok__lombok-3479,12,14,0.5384615384615384,0.55972225,0.396597710023252,0.0,1.0,0.4634931026534642,-0.2032063617218935,0.5416644660432018,0.3258944747243594,medium,0,0,True,True,True,True,1.1955691078245343
swebench-multilingual/projectlombok__lombok-3486,swebench-multilingual,projectlombok__lombok-3486,12,14,0.5384615384615384,0.5,0.4564354645876384,0.0,1.0,0.4509707032994076,-0.1541926037270209,0.6262564703593871,0.2202519116559094,medium,0,0,True,True,True,True,1.1497642993204709
swebench-multilingual/projectlombok__lombok-3594,swebench-multilingual,projectlombok__lombok-3594,12,14,0.5384615384615384,0.4583333333333333,0.4768967975941499,0.0,1.0,0.307509038173153,-0.0400301308900821,0.5449371160056335,0.2846813119348665,medium,0,0,True,True,True,True,1.2346550326059393
swebench-multilingual/projectlombok__lombok-3602,swebench-multilingual,projectlombok__lombok-3602,13,13,0.5,0.5384615384615384,0.4142434467026541,0.0,1.0,0.4377905842303221,-0.1670486302991469,0.6508671186866015,0.3099017355469898,medium,0,0,True,True,True,True,1.1991451822496437
swebench-multilingual/projectlombok__lombok-3674,swebench-multilingual,projectlombok__lombok-3674,12,14,0.5384615384615384,0.1041666666666666,0.2787310033387427,0.0,1.0,0.0549139036862259,-0.0469521416562461,0.9410780539741618,0.2295238813368093,hard,0,0,True,True,True,True,0.881331807752475
swebench-multilingual/projectlombok__lombok-3697,swebench-multilingual,projectlombok__lombok-3697,12,14,0.5384615384615384,0.4666666666666666,0.432691832858239,0.0,1.0,0.4242825119657854,-0.1797595462527595,0.6050295921450998,0.192737678333463,medium,0,0,True,True,True,True,1.098506434268625
swebench-multilingual/prometheus__prometheus-10633,swebench-multilingual,prometheus__prometheus-10633,12,14,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,False,0.023076923076923078
swebench-multilingual/prometheus__prometheus-10720,swebench-multilingual,prometheus__prometheus-10720,12,14,0.5384615384615384,0.7291666666666666,0.4264476977178899,0.0,1.0,0.6945950021296471,-0.8230794358985296,1.5166157138146092,0.2211649314619994,easy,0,0,True,True,True,True,0.8206895522568124
swebench-multilingual/prometheus__prometheus-13845,swebench-multilingual,prometheus__prometheus-13845,12,14,0.5384615384615384,0.75,0.3818813079129867,0.0,1.0,0.6960592425293572,-0.7214084887864455,1.2982714427810669,0.1292456291466864,easy,0,0,True,True,True,True,0.6842038601365963
swebench-multilingual/prometheus__prometheus-14861,swebench-multilingual,prometheus__prometheus-14861,12,14,0.5384615384615384,0.2916666666666667,0.4310033513661917,0.0,1.0,0.1549519244806377,0.0931585680325553,0.6651510658590999,0.1451359917759732,hard,0,0,True,True,True,True,0.949216266219088
swebench-multilingual/prometheus__prometheus-15142,swebench-multilingual,prometheus__prometheus-15142,11,15,0.5769230769230769,0.4757575454545454,0.3731089563339528,0.0,1.0,0.4883070098112337,-0.0200451203107079,0.4573048116084077,-0.0891739244463714,medium,0,0,True,False,False,False,0.8442628024877991
swebench-multilingual/prometheus__prometheus-9248,swebench-multilingual,prometheus__prometheus-9248,13,13,0.5,0.1794871538461538,0.3608012013607506,0.0,1.0,0.1319207476042614,0.2686797192404188,0.8593553236010224,0.1588102134610485,hard,0,0,True,True,True,True,0.8946114148217992
swebench-multilingual/reactivex__rxjava-7597,swebench-multilingual,reactivex__rxjava-7597,12,14,0.5384615384615384,0.4166666666666667,0.4487637339278753,0.0,1.0,0.3143873404425172,0.0036559992586418,0.4491842870258284,0.2544144922004936,medium,0,0,True,True,True,True,1.176255149205292
